listing_id,sale_price,gr_liv_area,total_bsmt_sf,lot_area,bedroom_abv_gr,full_bath,half_bath,kitchen_abv_gr,overall_qual,overall_cond,year_built,year_remod_add,exter_qual,kitchen_qual,central_air,garage_cars,garage_area,fireplace_qu,bldg_type,house_style,neighborhood,overall,ms_zoning,foundation,baths_total,age,remod_age
1385,144900,960,960,9239,3,1,0,1,Average,Very_Good,1963,2003,Typical,Good,Y,1,300,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,CBlock,1,47,7
1386,185000,1188,988,14175,1,1,0,1,Above_Average,Very_Good,1956,1956,Typical,Typical,Y,2,621,Typical,OneFam,One_Story,Sawyer,Above_Average,Residential_Low_Density,CBlock,1,54,54
1387,165000,1383,1383,13284,3,1,0,1,Average,Average,1954,1954,Typical,Typical,Y,1,354,Good,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,PConc,1,56,56
1388,235000,1252,1602,13500,1,1,0,1,Above_Average,Good,1960,1975,Typical,Typical,Y,2,564,Good,OneFam,One_Story,Clear_Creek,Above_Average,Residential_Low_Density,CBlock,1,50,35
1389,140000,1601,533,13825,3,1,0,1,Average,Above_Average,1958,1987,Typical,Typical,Y,1,300,No_Fireplace,OneFam,SLvl,Sawyer,Average,Residential_Low_Density,CBlock,1,52,23
1390,108000,672,672,10200,2,1,0,1,Average,Very_Good,1940,1997,Typical,Typical,Y,1,240,No_Fireplace,OneFam,One_Story,Sawyer,Average,Residential_Low_Density,PConc,1,70,13
1391,145000,1721,988,10532,3,2,0,1,Average,Fair,1960,1960,Typical,Typical,Y,2,626,Typical,OneFam,One_Story,Clear_Creek,Average,Residential_Low_Density,CBlock,2,50,50
1392,152400,1350,576,8375,2,1,1,1,Average,Good,1941,1973,Typical,Good,Y,3,627,No_Fireplace,OneFam,One_and_Half_Fin,Sawyer,Average,Residential_Low_Density,BrkTil,1.5,69,37
1393,144000,904,864,10200,3,1,0,1,Average,Very_Good,1970,1970,Typical,Good,Y,3,912,No_Fireplace,OneFam,SLvl,Sawyer,Average,Residential_Low_Density,PConc,1,40,40
1394,173000,1291,1291,2887,2,1,0,1,Above_Average,Average,1996,1997,Typical,Good,Y,2,431,Good,OneFam,One_Story,Clear_Creek,Above_Average,Residential_Low_Density,PConc,1,14,13
1395,192000,2022,1160,10005,4,2,1,1,Good,Average,1977,1977,Typical,Typical,Y,2,505,Typical,OneFam,Two_Story,Clear_Creek,Good,Residential_Low_Density,CBlock,2.5,33,33
1396,245000,1524,1524,20270,3,2,0,1,Good,Above_Average,1979,1979,Typical,Typical,Y,2,478,Good,OneFam,One_Story,Clear_Creek,Good,Residential_Low_Density,CBlock,2,31,31
1397,241500,1363,1385,39104,2,1,0,1,Good,Good,1954,2005,Typical,Typical,Y,2,439,Typical,OneFam,One_Story,Clear_Creek,Good,Residential_Low_Density,CBlock,1,56,5
1398,256000,1663,1364,53227,2,1,0,1,Below_Average,Above_Average,1954,1994,Typical,Good,Y,2,529,Good,OneFam,One_Story,Clear_Creek,Below_Average,Residential_Low_Density,CBlock,1,56,16
1399,177000,1357,1019,11512,2,1,0,1,Above_Average,Good,1959,2006,Typical,Excellent,Y,1,312,Good,OneFam,SLvl,Edwards,Above_Average,Residential_Low_Density,CBlock,1,51,4
1400,125600,1079,570,5190,2,1,0,1,Good,Average,1948,1950,Typical,Typical,Y,1,249,Good,OneFam,One_and_Half_Fin,Edwards,Good,Residential_Low_Density,CBlock,1,62,60
1401,155000,1094,1094,10452,3,1,0,1,Above_Average,Average,1953,1953,Typical,Typical,Y,2,495,Good,OneFam,One_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1,57,57
1402,240000,2358,907,45600,5,3,0,1,Above_Average,Very_Good,1908,1997,Typical,Typical,Y,2,360,Good,OneFam,One_and_Half_Fin,Clear_Creek,Above_Average,Residential_Low_Density,BrkTil,3,102,13
1403,260000,1518,1580,19550,2,1,0,1,Average,Good,1940,2007,Typical,Fair,Y,0,0,Good,OneFam,One_Story,Edwards,Average,Residential_Low_Density,PConc,1,70,3
1404,185000,1674,1163,21780,4,2,0,1,Above_Average,Good,1918,1950,Typical,Typical,Y,2,396,Good,OneFam,One_and_Half_Fin,Edwards,Above_Average,Residential_Low_Density,BrkTil,2,92,60
1405,235000,2108,1127,13728,4,2,0,1,Above_Average,Good,1935,1986,Typical,Good,Y,2,540,Typical,OneFam,Two_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,2,75,24
1406,159900,1509,1509,9571,3,1,0,1,Average,Above_Average,1956,1956,Typical,Good,Y,1,322,Typical,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,54,54
1407,99600,864,864,9350,2,1,0,1,Average,Average,1975,1975,Typical,Typical,N,0,0,No_Fireplace,Duplex,SFoyer,Edwards,Average,Residential_Low_Density,PConc,1,35,35
1408,134500,1269,621,9360,3,1,1,1,Above_Average,Very_Good,1962,2001,Good,Typical,Y,1,280,No_Fireplace,OneFam,Two_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1.5,48,9
1409,119000,1367,861,8405,4,1,0,1,Average,Very_Good,1900,1950,Typical,Typical,Y,1,384,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,BrkTil,1,110,60
1410,107500,1347,1117,7000,3,1,0,1,Average,Good,1910,1991,Typical,Typical,Y,0,0,No_Fireplace,TwoFmCon,Two_Story,Edwards,Average,Residential_Low_Density,CBlock,1,100,19
1411,125000,1164,1164,10880,3,1,0,1,Average,Average,1950,1950,Typical,Typical,N,1,240,No_Fireplace,TwoFmCon,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,60,60
1412,79000,1096,572,9600,2,1,0,1,Above_Average,Average,1924,1950,Typical,Typical,N,0,0,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Above_Average,Residential_Low_Density,BrkTil,1,86,60
1413,95000,1111,616,9084,3,1,0,1,Average,Above_Average,1941,1950,Typical,Typical,N,1,200,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,CBlock,1,69,60
1414,262280,2329,1475,11839,4,2,1,1,Good,Average,1990,1990,Typical,Good,Y,2,514,Excellent,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,20,20
1415,260000,2814,1077,9771,4,2,1,1,Above_Average,Average,1995,2002,Good,Good,Y,2,614,Typical,OneFam,Two_Story,Sawyer_West,Above_Average,Residential_Low_Density,PConc,2.5,15,8
1416,226500,1626,1602,9938,3,2,1,1,Good,Average,1994,1994,Good,Good,Y,2,534,Typical,OneFam,One_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,16,16
1417,225000,2200,812,14171,4,2,1,1,Good,Average,1993,1994,Good,Good,Y,2,453,Typical,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,17,16
1418,229000,2037,672,10541,3,2,1,1,Good,Average,1996,1996,Good,Good,Y,2,472,Typical,OneFam,SLvl,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,14,14
1419,177439,1356,628,10616,3,2,1,1,Good,Average,2007,2007,Good,Good,Y,2,484,Good,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,3,3
1420,248500,1615,1615,9345,3,2,0,1,Very_Good,Average,2007,2007,Good,Good,Y,3,864,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,3,3
1421,475000,2276,2271,11778,3,2,0,1,Excellent,Average,2008,2008,Good,Excellent,Y,3,1348,Good,OneFam,One_Story,College_Creek,Excellent,Residential_Low_Density,PConc,2,2,2
1422,395039,1766,1751,11778,3,2,1,1,Excellent,Average,2008,2008,Excellent,Excellent,Y,3,874,Good,OneFam,One_Story,College_Creek,Excellent,Residential_Low_Density,PConc,2.5,2,2
1423,228000,2097,1080,11228,3,2,1,1,Good,Average,1993,1993,Good,Good,Y,3,678,Typical,OneFam,Two_Story,Sawyer_West,Good,Residential_Low_Density,PConc,2.5,17,17
1424,225000,1511,1401,11454,3,2,0,1,Very_Good,Average,1995,1995,Good,Good,Y,3,811,Fair,OneFam,SLvl,Sawyer_West,Very_Good,Residential_Low_Density,PConc,2,15,15
1425,195000,1643,1182,11500,2,2,0,1,Above_Average,Above_Average,1966,1966,Typical,Typical,Y,2,438,Good,OneFam,One_Story,Clear_Creek,Above_Average,Residential_Low_Density,CBlock,2,44,44
1426,200000,1688,616,12798,4,2,1,1,Above_Average,Average,1997,1997,Typical,Good,Y,2,603,No_Fireplace,OneFam,Two_Story,Clear_Creek,Above_Average,Residential_Low_Density,PConc,2.5,13,13
1427,155000,990,990,9750,3,1,0,1,Average,Good,1994,1994,Typical,Typical,Y,2,528,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1,16,16
1428,144000,1099,1099,9525,3,1,1,1,Average,Above_Average,1995,2006,Typical,Good,Y,1,352,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1.5,15,4
1429,145000,990,990,9245,3,1,0,1,Average,Average,1994,1995,Typical,Typical,Y,2,672,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,PConc,1,16,15
1430,226001,1418,1418,8696,3,2,0,1,Good,Average,1997,1998,Typical,Good,Y,2,558,Typical,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,13,12
1431,215700,1771,864,13142,3,2,1,1,Above_Average,Average,1997,1997,Typical,Good,Y,2,600,No_Fireplace,OneFam,Two_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2.5,13,13
1432,207500,1652,782,8998,3,2,1,1,Good,Average,2000,2000,Good,Good,Y,2,532,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,10,10
1433,193000,1790,873,9179,3,2,1,1,Good,Average,1999,1999,Good,Good,Y,2,588,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,11,11
1434,188000,1724,880,8924,3,2,1,1,Good,Average,1998,1999,Typical,Good,Y,2,527,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,12,11
1435,191000,1479,1468,9382,3,2,0,1,Good,Average,1999,2000,Good,Good,Y,2,577,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,11,10
1436,221000,1494,1494,12803,3,2,0,1,Good,Average,2002,2002,Good,Good,Y,2,530,Typical,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,8,8
1437,231500,1792,963,12435,3,2,1,1,Good,Average,2001,2001,Good,Good,Y,2,564,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,9,9
1438,235000,1823,928,12192,3,2,1,1,Good,Average,2000,2001,Good,Good,Y,2,626,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,10,9
1439,223500,1786,920,11250,3,2,1,1,Good,Average,2001,2002,Good,Good,Y,2,608,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,9,8
1440,130250,938,938,9200,3,1,0,1,Average,Above_Average,1975,1980,Typical,Typical,Y,1,308,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,35,30
1441,149900,985,985,8385,3,2,0,1,Average,Very_Good,1977,1977,Good,Typical,Y,1,328,No_Fireplace,OneFam,SLvl,College_Creek,Average,Residential_Low_Density,CBlock,2,33,33
1442,158000,1174,864,12250,3,1,0,1,Average,Above_Average,1978,1978,Typical,Typical,Y,2,528,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,32,32
1443,147000,1026,940,10970,3,1,0,1,Above_Average,Above_Average,1978,1978,Typical,Typical,Y,2,576,No_Fireplace,OneFam,SLvl,College_Creek,Above_Average,Residential_Low_Density,CBlock,1,32,32
1444,143195,1076,1076,9216,3,1,1,1,Average,Above_Average,1975,1975,Typical,Typical,Y,2,576,Fair,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1.5,35,35
1445,163000,1558,864,14330,2,2,0,1,Average,Above_Average,1975,2001,Typical,Typical,Y,2,440,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,2,35,9
1446,110000,924,924,7990,3,1,0,1,Average,Above_Average,1975,1975,Typical,Typical,Y,1,280,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,35,35
1447,127000,864,864,7180,3,1,0,1,Average,Good,1972,1972,Typical,Typical,Y,1,352,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,38,38
1448,124900,780,780,7200,2,1,0,1,Average,Good,1972,1972,Typical,Typical,Y,1,352,No_Fireplace,OneFam,One_Story,College_Creek,Average,Residential_Low_Density,CBlock,1,38,38
1449,230000,1795,1777,9742,3,2,0,1,Very_Good,Average,2002,2002,Good,Good,Y,2,534,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,8,8
1450,237000,2031,1128,9473,3,2,1,1,Very_Good,Average,2002,2002,Good,Good,Y,2,577,Good,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,8,8
1451,235000,1865,992,10316,3,2,1,1,Good,Average,2000,2000,Good,Good,Y,3,839,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,10,10
1452,230500,2161,1257,10400,3,2,1,1,Good,Average,2001,2001,Good,Good,Y,2,570,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,9,9
1453,230000,1852,1004,9066,3,2,1,1,Very_Good,Average,1999,2000,Good,Good,Y,3,660,Typical,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,11,10
1454,222500,2031,1153,11404,3,2,1,1,Good,Average,1998,1999,Good,Good,Y,2,541,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,12,11
1455,287000,2263,1055,9240,3,2,1,1,Very_Good,Average,2001,2002,Good,Good,Y,2,905,Typical,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,9,8
1456,274000,1947,1357,9720,3,2,1,1,Excellent,Average,2001,2002,Good,Good,Y,3,725,Typical,OneFam,Two_Story,College_Creek,Excellent,Residential_Low_Density,PConc,2.5,9,8
1457,300000,1786,1778,14860,3,2,0,1,Very_Good,Average,2002,2003,Good,Good,Y,3,715,Good,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,8,7
1458,255900,2290,1128,11250,4,2,1,1,Very_Good,Average,2002,2002,Good,Good,Y,2,779,Good,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,8,8
1459,224900,1768,884,8158,3,2,1,1,Good,Average,2003,2003,Good,Good,Y,2,543,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,7,7
1460,240000,2327,1129,10905,4,2,1,1,Good,Average,2003,2003,Good,Good,Y,2,596,Good,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,7,7
1461,183000,1640,798,7226,3,2,1,1,Good,Average,2003,2003,Good,Good,Y,2,595,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,7,7
1462,207000,1764,850,11690,3,2,1,1,Very_Good,Average,1999,2000,Good,Good,Y,2,560,Typical,OneFam,Two_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2.5,11,10
1463,210000,1908,915,8750,4,2,1,1,Good,Average,1994,1995,Good,Good,Y,2,493,Typical,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,16,15
1464,136500,848,848,4435,1,1,0,1,Above_Average,Average,2003,2003,Good,Good,Y,2,420,No_Fireplace,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,7,7
1465,145000,848,848,4426,1,1,0,1,Above_Average,Average,2004,2004,Good,Good,Y,2,420,No_Fireplace,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,6,6
1466,208900,1493,1478,13125,3,2,0,1,Above_Average,Average,1997,1998,Typical,Good,Y,2,508,Typical,OneFam,One_Story,College_Creek,Above_Average,Residential_Low_Density,PConc,2,13,12
1467,185000,1838,1838,10126,2,2,0,2,Above_Average,Average,1997,1998,Typical,Typical,Y,3,721,No_Fireplace,Duplex,SFoyer,College_Creek,Above_Average,Residential_Medium_Density,PConc,2,13,12
1468,214000,1536,1536,9135,3,2,0,1,Good,Average,2002,2003,Good,Good,Y,2,532,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,8,7
1469,208500,1710,856,8450,3,2,1,1,Good,Average,2003,2003,Good,Good,Y,2,548,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,7,7
1470,186500,1445,1445,9750,3,2,0,1,Good,Average,2004,2004,Good,Good,Y,2,470,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,6,6
1471,210000,1436,1436,8450,3,2,0,1,Good,Average,2004,2004,Good,Good,Y,2,484,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,6,6
1472,185900,1582,770,8320,3,2,1,1,Good,Average,2004,2004,Good,Good,Y,2,520,No_Fireplace,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,6,6
1473,179900,1234,1234,11049,3,2,0,1,Very_Good,Average,2007,2007,Good,Good,Y,2,484,No_Fireplace,OneFam,One_Story,College_Creek,Very_Good,Residential_Low_Density,PConc,2,3,3
1474,218836,1564,1564,11058,3,2,0,1,Good,Above_Average,2007,2007,Good,Good,Y,3,814,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,3,3
1475,193000,1361,1351,9627,3,2,0,1,Good,Average,2007,2007,Good,Good,Y,2,610,No_Fireplace,OneFam,One_Story,College_Creek,Good,Residential_Low_Density,PConc,2,3,3
1476,189000,1456,728,8199,3,2,1,1,Good,Average,2005,2005,Good,Good,Y,2,410,Good,OneFam,Two_Story,College_Creek,Good,Residential_Low_Density,PConc,2.5,5,5
1477,149300,848,848,4426,1,1,0,1,Above_Average,Average,2004,2004,Good,Good,Y,2,420,Typical,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,6,6
1478,141000,848,848,4426,1,1,0,1,Above_Average,Average,2004,2004,Good,Good,Y,2,420,Typical,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,6,6
1479,149000,848,848,4438,1,1,0,1,Above_Average,Average,2004,2004,Good,Good,Y,2,420,Good,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,6,6
1480,144500,848,848,4438,1,1,0,1,Above_Average,Average,2004,2004,Good,Good,Y,2,420,Good,TwnhsE,One_Story,College_Creek,Above_Average,Residential_Medium_Density,PConc,1,6,6
1481,85000,796,796,8777,2,1,0,1,Average,Good,1910,1950,Typical,Typical,Y,0,0,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,100,60
1482,145900,2200,1272,8777,4,2,2,2,Average,Good,1900,2003,Typical,Typical,Y,0,0,No_Fireplace,Duplex,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,CBlock,3,110,7
1483,123000,1092,1092,9825,3,1,0,1,Average,Average,1966,1966,Typical,Typical,Y,1,264,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,44,44
1484,147500,1256,1256,9937,3,1,1,1,Average,Above_Average,1965,1965,Good,Typical,Y,1,276,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1.5,45,45
1485,165000,1033,456,12102,3,1,0,1,Average,Average,1976,1976,Typical,Typical,Y,2,504,No_Fireplace,OneFam,SFoyer,Edwards,Average,Residential_Low_Density,CBlock,1,34,34
1486,135000,1127,1127,6500,3,1,1,1,Above_Average,Above_Average,1976,1976,Typical,Typical,Y,2,480,Poor,OneFam,One_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1.5,34,34
1487,108000,996,996,13907,3,1,0,1,Average,Above_Average,1940,1969,Typical,Typical,Y,0,0,Good,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,70,41
1488,137500,1181,1138,10012,3,2,0,1,Below_Average,Average,1972,1972,Typical,Typical,Y,2,588,No_Fireplace,OneFam,SFoyer,Edwards,Below_Average,Residential_Low_Density,CBlock,2,38,38
1489,165400,1656,746,6931,3,2,1,1,Good,Average,2003,2004,Good,Good,Y,2,397,Good,OneFam,Two_Story,Edwards,Good,Residential_Low_Density,PConc,2.5,7,6
1490,147000,1117,1029,9638,3,1,0,1,Above_Average,Above_Average,1977,1977,Typical,Typical,Y,2,542,Fair,OneFam,SLvl,Edwards,Above_Average,Residential_Low_Density,CBlock,1,33,33
1491,160500,1398,684,7200,3,1,1,1,Above_Average,Good,1976,2001,Typical,Typical,Y,2,440,Typical,OneFam,Two_Story,Edwards,Above_Average,Residential_Low_Density,CBlock,1.5,34,9
1492,176000,1132,1132,7024,2,1,1,1,Below_Average,Average,2005,2005,Typical,Good,Y,2,451,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,PConc,1.5,5,5
1493,284700,3820,0,47007,5,3,1,1,Average,Good,1959,1996,Typical,Excellent,Y,2,624,Good,OneFam,One_Story,Edwards,Average,Residential_Low_Density,Slab,3.5,51,14
1494,160000,5642,6110,63887,3,2,1,1,Very_Excellent,Average,2008,2008,Excellent,Excellent,Y,2,1418,Good,OneFam,Two_Story,Edwards,Very_Excellent,Residential_Low_Density,PConc,2.5,2,2
1495,148000,1072,547,3675,2,1,0,1,Above_Average,Average,2005,2005,Typical,Typical,Y,2,525,No_Fireplace,TwnhsE,SLvl,Edwards,Above_Average,Residential_Medium_Density,PConc,1,5,5
1496,82000,1152,0,6040,2,2,0,2,Below_Average,Average,1955,1955,Typical,Fair,N,0,0,No_Fireplace,Duplex,One_Story,Edwards,Below_Average,Residential_Low_Density,PConc,2,55,55
1497,82000,1152,0,6012,2,2,0,2,Below_Average,Average,1955,1955,Typical,Typical,N,0,0,No_Fireplace,Duplex,One_Story,Edwards,Below_Average,Residential_Low_Density,PConc,2,55,55
1498,118000,1440,1440,12108,4,2,0,2,Below_Average,Below_Average,1955,1955,Typical,Fair,N,0,0,No_Fireplace,Duplex,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,2,55,55
1499,82500,1152,0,6845,2,2,0,2,Below_Average,Average,1955,1955,Typical,Typical,N,0,0,No_Fireplace,Duplex,One_Story,Edwards,Below_Average,Residential_Low_Density,Slab,2,55,55
1500,91900,784,784,6931,2,1,0,1,Below_Average,Average,1955,1955,Typical,Typical,N,0,0,No_Fireplace,TwoFmCon,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,55,55
1501,120000,1053,585,12180,2,1,1,1,Average,Good,1938,2007,Typical,Excellent,Y,0,0,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,PConc,1.5,72,3
1502,96000,1137,0,8050,4,1,1,1,Average,Very_Good,1947,1993,Typical,Typical,Y,0,0,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,Slab,1.5,63,17
1503,99000,930,911,9520,2,1,0,1,Below_Average,Average,1953,1953,Typical,Typical,Y,1,286,No_Fireplace,OneFam,One_Story,Edwards,Below_Average,Residential_Low_Density,CBlock,1,57,57
1504,130500,1200,768,11767,3,1,0,1,Average,Above_Average,1946,1995,Typical,Typical,Y,1,240,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,CBlock,1,64,15
1505,135000,1470,941,8172,4,2,0,1,Below_Average,Above_Average,1954,1972,Typical,Typical,Y,1,548,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Below_Average,Residential_Low_Density,PConc,2,56,38
1506,135500,1393,816,16466,3,1,1,1,Average,Good,1955,1955,Typical,Typical,Y,1,300,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Average,Residential_Low_Density,PConc,1.5,55,55
1507,100000,1204,416,7692,3,1,0,1,Below_Average,Above_Average,1954,1954,Typical,Typical,Y,1,312,No_Fireplace,OneFam,SLvl,Edwards,Below_Average,Residential_Low_Density,CBlock,1,56,56
1508,108000,1292,949,5142,3,1,1,1,Below_Average,Good,1923,2008,Typical,Good,Y,1,205,No_Fireplace,OneFam,One_and_Half_Fin,Edwards,Below_Average,Residential_Low_Density,PConc,1.5,87,2
1509,98000,864,864,5604,2,1,0,1,Average,Above_Average,1925,1950,Typical,Typical,N,0,0,No_Fireplace,OneFam,One_Story,Edwards,Average,Residential_Low_Density,CBlock,1,85,60
1510,67000,864,864,8248,2,1,0,1,Fair,Fair,1914,1950,Typical,Typical,N,0,0,No_Fireplace,OneFam,One_Story,Edwards,Fair,Residential_Low_Density,BrkTil,1,96,60
